# Метеостанция Овруч, Украина, WMO_ID=33213, выборка с 01.01.2019 по 30.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=33213&lang=ru
#
"Местное время в Овруче";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"01.02.2019 17:00";"1.6";"744.0";"";"";"100";"";"1";"";"";"";"Туман или ледяной туман, неба не видно, начался или усилился в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 14:00";"1.7";"744.0";"";"";"100";"";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 11:00";"1.1";"743.0";"";"";"100";"";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2019 08:00";"0.6";"";"";"";"100";"Ветер, дующий с востока";"1";"";"";"";"Туман или ледяной туман, неба не видно, начался или усилился в течение последнего часа. ";"";"";"0.2";"";"";"";"";"";"";"0.5";"";"3.0";"12";"";"";"";"";
"01.02.2019 05:00";"0.4";"";"";"";"98";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";
"01.02.2019 02:00";"0.3";"";"";"";"98";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";
"31.01.2019 23:00";"0.4";"742.0";"";"";"98";"";"1";"";"";"";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 20:00";"0.6";"742.0";"";"";"98";"";"1";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 17:00";"0.8";"740.7";"756.4";"";"98";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"1.0";"0.5";"";"";"";"";"";"";
"31.01.2019 14:00";"1.3";"";"";"";"98";"Ветер, дующий с востока";"1";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"31.01.2019 11:00";"1.4";"741.0";"";"";"98";"";"2";"";"";"";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2019 08:00";"1.3";"";"";"";"98";"Ветер, дующий с востока";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"1.1";"";"";"";"";"";"";"1.0";"";"2.0";"12";"";"";"";"";
"31.01.2019 05:00";"1.7";"";"";"";"98";"Ветер, дующий с востока";"2";"";"";"100%.";"Туман или ледяной туман. ";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";
"31.01.2019 02:00";"1.7";"741.0";"";"";"100";"";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 23:00";"1.8";"741.0";"";"";"100";"";"0";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 20:00";"1.1";"";"";"";"98";"Ветер, дующий с востока";"1";"";"";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"";"";"";"1.3";"";"";"";"";"";"1.0";"";"3.0";"12";"";"";"";"";
"30.01.2019 17:00";"1.1";"740.0";"";"";"98";"";"1";"";"";"";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 14:00";"1.3";"741.0";"";"";"98";"";"1";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 11:00";"0.7";"";"";"";"96";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"30.01.2019 08:00";"-0.1";"742.0";"";"";"100";"";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 05:00";"-0.5";"742.0";"";"";"100";"";"0";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2019 02:00";"0.4";"";"";"";"98";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";
"29.01.2019 23:00";"0.9";"741.0";"756.7";"";"98";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"1.0";"0.6";"";"";"";"";"";"";
"29.01.2019 20:00";"1.4";"";"";"";"98";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"";"";"";"1.7";"";"";"";"";"";"1.0";"";"1.0";"12";"";"";"";"";
"29.01.2019 17:00";"1.7";"740.0";"";"";"98";"";"2";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 14:00";"1.6";"739.0";"";"";"100";"";"2";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 11:00";"1.1";"739.0";"";"";"100";"";"2";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 08:00";"-0.2";"738.0";"";"";"100";"";"2";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2019 05:00";"-1.4";"";"";"";"99";"Ветер, дующий с востока";"2";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";
"29.01.2019 02:00";"-2.4";"738.0";"";"";"98";"";"2";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 23:00";"-3.9";"739.0";"";"";"99";"";"3";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 20:00";"-6.0";"739.0";"";"";"97";"";"2";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 17:00";"-7.1";"740.0";"";"";"96";"";"3";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 14:00";"-8.1";"740.0";"";"";"98";"";"3";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 11:00";"-9.2";"741.0";"";"";"98";"";"2";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2019 08:00";"-9.7";"";"";"";"98";"Ветер, дующий с востока";"2";"";"";"100%.";"Дымка. ";"";"";"-10.0";"";"";"";"";"";"";"4.0";"";"Осадков нет";"6";"";"";"";"";
"28.01.2019 05:00";"-9.7";"";"";"";"98";"Ветер, дующий с востока";"2";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"28.01.2019 02:00";"-9.6";"";"";"";"94";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"Осадков нет";"6";"";"";"";"";
"27.01.2019 23:00";"-9.2";"742.0";"";"";"95";"";"1";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 20:00";"-8.6";"742.0";"";"";"89";"";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 17:00";"-7.8";"741.0";"";"";"78";"";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 14:00";"-7.1";"740.0";"";"";"82";"";"0";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 11:00";"-7.3";"740.0";"";"";"85";"";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 08:00";"-8.2";"740.0";"";"";"95";"";"0";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2019 05:00";"-7.2";"";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"27.01.2019 02:00";"-7.4";"";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"26.01.2019 23:00";"-7.6";"";"";"";"95";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"26.01.2019 20:00";"-7.4";"";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"";"";"";"-6.6";"";"";"";"";"";"2.0";"";"6.0";"12";"";"";"";"";
"26.01.2019 17:00";"-7.4";"";"";"";"93";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";"";
"26.01.2019 14:00";"-6.8";"741.0";"";"";"91";"";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.01.2019 11:00";"-8.0";"742.0";"";"";"92";"";"0";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.01.2019 08:00";"-8.9";"743.0";"";"";"92";"";"1";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.01.2019 05:00";"-9.4";"";"";"";"95";"Ветер, дующий с востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"26.01.2019 02:00";"-10.0";"";"";"";"93";"Ветер, дующий с востока";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"25.01.2019 23:00";"-10.4";"747.0";"";"";"84";"";"4";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.01.2019 20:00";"-8.8";"748.0";"";"";"74";"";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.01.2019 17:00";"-8.1";"";"";"";"75";"Ветер, дующий с востока";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"25.01.2019 14:00";"-8.9";"750.0";"";"";"73";"";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.01.2019 11:00";"-11.0";"";"";"";"84";"Ветер, дующий с востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"25.01.2019 08:00";"-12.4";"751.0";"";"";"90";"";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.01.2019 05:00";"-12.6";"";"";"";"89";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"25.01.2019 02:00";"-12.6";"";"";"";"88";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"Осадков нет";"6";"";"";"";"";
"24.01.2019 23:00";"-11.9";"";"";"";"87";"Ветер, дующий с северо-востока";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"24.01.2019 20:00";"-11.8";"749.0";"";"";"88";"";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.01.2019 17:00";"-9.4";"";"";"";"85";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"24.01.2019 14:00";"-7.0";"";"";"";"77";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"Осадков нет";"6";"";"";"";"";
"24.01.2019 11:00";"-9.4";"747.0";"";"";"91";"";"1";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.01.2019 08:00";"-15.0";"";"";"";"94";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";"Дымка. ";"";"";"-15.8";"";"";"";"";"";"";"4.0";"";"0.8";"12";"";"";"";"";
"24.01.2019 05:00";"-14.7";"";"";"";"94";"Штиль, безветрие";"0";"";"";"20–30%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"24.01.2019 02:00";"-8.6";"743.0";"";"";"95";"";"1";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"23.01.2019 23:00";"-7.2";"";"";"";"93";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"23.01.2019 20:00";"-7.0";"";"";"";"93";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"-6.2";"";"";"";"";"";"4.0";"";"4.0";"12";"";"";"";"";
"23.01.2019 17:00";"-6.5";"742.0";"";"";"91";"";"3";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"23.01.2019 14:00";"-6.2";"743.0";"";"";"94";"";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"23.01.2019 11:00";"-7.0";"745.0";"";"";"88";"";"2";"";"";"";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"23.01.2019 08:00";"-8.0";"";"";"";"93";"Ветер, дующий с востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"-10.6";"";"";"";"";"";"";"4.0";"";"0.6";"12";"";"";"";"";
"23.01.2019 05:00";"-8.1";"";"";"";"92";"Ветер, дующий с востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"23.01.2019 02:00";"-9.0";"";"";"";"92";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"Осадков нет";"6";"";"";"";"";
"22.01.2019 23:00";"-10.3";"";"";"";"85";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"22.01.2019 20:00";"-8.8";"750.0";"";"";"77";"";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.01.2019 17:00";"-5.3";"750.0";"";"";"65";"";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.01.2019 14:00";"-3.6";"";"";"";"58";"Ветер, дующий с юго-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"Осадков нет";"6";"";"";"";"";
"22.01.2019 11:00";"-7.6";"752.0";"";"";"76";"";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.01.2019 08:00";"-12.0";"751.0";"";"";"92";"";"1";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.01.2019 05:00";"-10.3";"";"";"";"87";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"22.01.2019 02:00";"-8.8";"";"";"";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"Осадков нет";"6";"";"";"";"";
"21.01.2019 23:00";"-6.1";"";"";"";"71";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"21.01.2019 20:00";"-4.8";"751.0";"";"";"71";"";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21.01.2019 17:00";"-2.4";"751.0";"";"";"57";"";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21.01.2019 14:00";"-2.1";"750.0";"";"";"60";"";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21.01.2019 11:00";"-3.2";"750.0";"";"";"74";"";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21.01.2019 08:00";"-5.2";"";"";"";"93";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";"Дымка. ";"";"";"-9.0";"";"";"";"";"";"";"4.0";"";"Осадков нет";"6";"";"";"";"";
"21.01.2019 05:00";"-5.0";"";"";"";"91";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"21.01.2019 02:00";"-7.5";"";"";"";"93";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"Осадков нет";"6";"";"";"";"";
"20.01.2019 23:00";"-6.6";"748.0";"";"";"94";"";"0";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.01.2019 20:00";"-5.0";"748.0";"";"";"88";"";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.01.2019 17:00";"-4.2";"748.0";"";"";"80";"";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.01.2019 14:00";"-3.0";"749.0";"";"";"73";"";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.01.2019 11:00";"-7.5";"751.0";"";"";"88";"";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.01.2019 08:00";"-11.0";"752.0";"";"";"96";"";"0";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.01.2019 05:00";"-9.6";"752.0";"";"";"95";"";"1";"";"";"";"Дымка. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.01.2019 02:00";"-7.4";"";"";"";"96";"Ветер, дующий с юга";"1";"";"";"60%.";"Дымка. ";"";"";"";"";"";"";"";"";"";"4.0";"";"Осадков нет";"6";"";"";"";"";
